173,26387.0,96,93,96.875
174,26609.0,96,89,92.70833333333334
175,26831.0,96,89,92.70833333333334
176,27053.0,96,89,92.70833333333334
177,27275.0,96,88,91.66666666666666
178,27497.0,96,89,92.70833333333334
179,27719.0,96,86,89.58333333333334
180,27941.0,96,89,92.70833333333334
181,28163.0,96,89,92.70833333333334
182,28385.0,96,92,95.83333333333334
183,28607.0,96,91,94.79166666666666
184,28829.0,96,90,93.75
185,29051.0,96,90,93.75
186,29273.0,96,89,92.70833333333334
187,29495.0,96,88,91.66666666666666
188,29717.0,96,88,91.66666666666666
189,29939.0,96,79,82.29166666666666
190,30161.0,96,86,89.58333333333334
191,30383.0,96,93,96.875
192,30605.0,96,86,89.58333333333334
193,30827.0,96,86,89.58333333333334
194,31049.0,96,88,91.66666666666666
195,31271.0,96,86,89.58333333333334
196,31493.0,96,85,88.54166666666666
197,31715.0,96,84,87.5
198,31937.0,96,87,90.625
199,32159.0,96,92,95.83333333333334
200,32381.0,96,87,90.625
201,32603.0,96,90,93.75
202,32825.0,96,88,91.66666666666666
203,33047.0,96,87,90.625
204,33269.0,96,88,91.66666666666666
205,33491.0,96,85,88.54166666666666
206,33713.0,96,82,85.41666666666666
207,33935.0,96,84,87.5
208,34157.0,96,87,90.625
209,34379.0,96,86,89.58333333333334
210,34601.0,96,91,94.79166666666666
211,34823.0,96,88,91.66666666666666
212,35045.0,96,90,93.75
213,35267.0,96,88,91.66666666666666
214,35489.0,96,92,95.83333333333334
215,35711.0,96,91,94.79166666666666
216,35933.0,96,89,92.70833333333334
217,36155.0,96,91,94.79166666666666
218,36377.0,96,92,95.83333333333334
219,36599.0,96,93,96.875
220,36821.0,96,93,96.875
221,37043.0,96,90,93.75
222,37265.0,96,88,91.66666666666666
223,37487.0,96,94,97.91666666666666
224,37709.0,96,90,93.75
225,37931.0,96,90,93.75
226,38153.0,96,91,94.79166666666666
227,38375.0,96,92,95.83333333333334
228,38597.0,96,93,96.875
229,38819.0,96,93,96.875
230,39041.0,96,90,93.75
231,39263.0,96,91,94.79166666666666
232,39485.0,96,94,97.91666666666666
233,39707.0,96,90,93.75
234,39929.0,96,79,82.29166666666666
235,40151.0,96,93,96.875
236,40373.0,96,93,96.875
237,40595.0,96,92,95.83333333333334
238,40817.0,96,88,91.66666666666666
239,41039.0,96,85,88.54166666666666
240,41261.0,96,85,88.54166666666666
241,41483.0,96,88,91.66666666666666
242,41705.0,96,81,84.375
243,41927.0,96,85,88.54166666666666
244,42149.0,96,80,83.33333333333334
245,42371.0,96,83,86.45833333333334
246,42593.0,96,79,82.29166666666666
247,42815.0,96,83,86.45833333333334
248,43037.0,96,83,86.45833333333334
249,43259.0,96,84,87.5
250,43481.0,96,82,85.41666666666666
251,43703.0,96,80,83.33333333333334
252,43925.0,96,82,85.41666666666666
253,44147.0,96,84,87.5
254,44369.0,96,83,86.45833333333334
255,44591.0,96,82,85.41666666666666
256,44813.0,96,81,84.375
